normalize_supplier_name,invoice_description,CategoryLevel1,CategoryLevel2,CategoryLevel3,CategoryLevel4,Cluster
ADDRESS GRAND CREEK HARBOUR,Additional F&B consumption charges at Mina Rashid Sales Centre in October 2024.,,,,,20
ADDRESS GRAND CREEK HARBOUR,Catering Services – Dubai Creek Harbour Sales Centre - Monthly Catering – November 2024.,,,,,20
ADDRESS GRAND CREEK HARBOUR,Catering Services – Mina Rashid Sales Centre - Monthly Catering - November 2024.,,,,,20
ADDRESS GRAND CREEK HARBOUR,F&B Disposables Items and Extra F&B Items Charges of Catering Services at Dubai Creek Harbour sales centre for the month of November 2024.,,,,,20
ADDRESS GRAND CREEK HARBOUR,Payroll for 02 Waiters of Catering Services at Dubai Creek Harbour Sales centre for the month of November 2024.,,,,,20
ADDRESS GRAND CREEK HARBOUR,Payroll for 02 Waiters of Catering Services at Mina Rashid Sales centre for the month of November 2024.,,,,,20
ADDRESS GRAND CREEK HARBOUR,RC l Hotel booking - El Hana El Ana Feeh (Cast),,,,,20
ADDRESS GRAND CREEK HARBOUR,RC l Hotel booking - El Hana El Ana Feeh (Cast) - (Extension),,,,,20
ADDRESS GRAND CREEK HARBOUR,RC l Hotel booking - El Hana El Ana Feeh (Crew),,,,,20
ADEVENTUROUS FALCONRY FOR PARTIES ORGANIZATION SPS,Santa Camel Ride,,,,,7
ADMIRAL WORLD GENERAL TRADING,Anran Su specialist services - piano tuning14th Dec Admiral AWT/PS/24/000869,,,,,5
ADMIRAL WORLD GENERAL TRADING,Chinese National Symphony Orchestra 15th Dec-  Tuning Concert Grand Piano Admiral AWT/PS/24/000870,,,,,5
ADMIRAL WORLD GENERAL TRADING,Encore Benjamin Grosvenor specialist services - piano tuning11th Dec Admiral AWT/PS/24/000861,,,,,5
ADMIRAL WORLD GENERAL TRADING,Encore RGSGD 5th Dec-  Tuning Concert Grand Piano Admiral AWT/PS/24/000837,,,,,5
ADMIRAL WORLD GENERAL TRADING,Omar Harfouch / 6 & 7 Dec-  Tuning Concert Grand Piano Admiral AWT/PS/24/000848,,,,,5
ADMIRAL WORLD GENERAL TRADING,VIP Classical / 22nd Dec-  Tuning Concert Grand Piano Admiral AWT/PS/24/000894,,,,,5
ADNH CATERING,"NYE25 - ESG – F & B for Volunteers, Security & DTCC NYE25 Support Team.",,,,,39
ADVANCE BIOTECHNOLOGY CENTER,Chemical Test,,,,,7
ADVANCE BIOTECHNOLOGY CENTER,Chemical test annual service 2025,,,,,7
ADVANCE BIOTECHNOLOGY CENTER,food tasting  dec-24,,,,,6
ADVANCE BIOTECHNOLOGY CENTER,kitchen- Microbiological Analysis,,,,,7
ADVANCED GREEN SOLUTIONS TRADING,AGS Emaar South,,,,,36
ADVANCED GREEN SOLUTIONS TRADING,Balanstick for Agronomy - Dec. 2024,,,,,36
ADVANCED GREEN SOLUTIONS TRADING,Nema-Kill for Agronomy,,,,,36
ADVENTURES LAND TOURS,Camel Rental December 2024,,,,,7
AEROGULF SERVICES,Helicopter Landing Fee,,,,,24
AEROGULF SERVICES,X-Mas Helicopter Charter,,,,,24
AFLAH EQUIPMENTS TRADING,DHM - FLOOD BARRIE - Consumables for rain management,,,,,18
AFLAH EQUIPMENTS TRADING,Quotation for Dustbin,,,,,18
AG MARBLE & GRANITE L.L.C,SOW-366-2024 V-18688-044 Replacement of discolored floor marble to close MS observation at Dubai Mall,,,,,7
AG MARBLE & GRANITE L.L.C,"Supply and installation of Silky white marble tiles at Fashion Dome (SOW-161-2024), refer iMemo-535446. Requested by Sanoj",,,,,7
AG MELCO ELEVATOR,FB24- POT HOTEL 100% Supply of spare elevator keys at Palace,,,,,7
AG MELCO ELEVATOR,Supply and Replacement of MELD Batteries for Mitsubishi Elevator Emergency Landing Devices at Old Town Commercial Island End user Rajesh Joga M 971553656050,,,,,7
AGORA AUDIO & VISUAL EQUIPMENT TRADING,The Kingdom Choir hire - IEM hire Agora 27-30 Dec AL01155,,,,,9
AHLAM MALKIA GENERAL TRADING L.L.C,Merry  Christmas,,,,,5
AHMAD & KHADEEJA TRADING,FB24 ACH-R&M Hotel 100% Supply of materials for the balcony,,,,,18
AHMAD & KHADEEJA TRADING,FB24-TADD HOTEL 100% Supply of 15 Nos. ACTUATOR VA-7482-2001,,,,,18
AHMAD & KHADEEJA TRADING,FB24-TADD HOTEL 100% SUPPLY OF DRAIN CLEANER ACID for unbloc,,,,,18
AHMAD & KHADEEJA TRADING,FB24-VMC-Hotel 100%-Supply of Kitchen materials for operatio,,,,,18
AHMAD & KHADEEJA TRADING,FB24-VMC-Hotel 100%-Supply of URGENT Materials for Engineeri,,,,,18
AHMAD & KHADEEJA TRADING,FB-AHD 100% Supply of electrical & civil spare parts,,,,,18
AHMAD & KHADEEJA TRADING,ONE OFF 2024-RSV RES MF RES 64.42% HOT 26.42% RET 9.03% PAR,,,,,18
AHMAD & KHADEEJA TRADING,ONE OFF 2024-RSV RES MF RES 77.78% HOT 15.38% RET 6.84% Supp,,,,,18
AHMAD & KHADEEJA TRADING,ONE OFF JOB24-RCH-MF  Supply of scratch remover,,,,,18
AHMAD & KHADEEJA TRADING,ONE OFF JOB-RBL- RES 52.01% HOT-38.38% RET-3.01% P-6.60% Sup,,,,,18
AHMAD & KHADEEJA TRADING,ONE OFF JOB-RML- RES 100% Supply of MEP and civil material t,,,,,18
AHMED ALMAZROUEI SERVICES,FB-ATM 100% To check & Resolve Atmosphere`s KEF-122-1 Contro,,,,,24
AHMED ALMAZROUEI SERVICES,FB-ATM 100%Replacement of motor bearing IN ATMOSPHERE,,,,,24
AHMED ALMAZROUEI SERVICES,FB-ATM 100%Spare Motor is required for Atmosphere Kitchen Ec,,,,,24
AHMED ALMAZROUEI SERVICES,FB-ATM L2 DUCT KITCHEN EXHAUST CLEANING AND MAINTANING,,,,,24
AHMED ALMAZROUEI SERVICES,TBC | OPEN PO FOR 2 months | ANNUAL MAINTENANCE AND CLEANING OF KITCHEN EXHAUST | Jan-Feb 2025,,,,,24
AHMED ALMAZROUEI SERVICES,TDM - OPERATIONS - PANTRY - Grease Trap Type AG2 - 2X A MONTH - AMC - Jan 2025 - Dec 2025,,,,,24
AHSANT ART AND BEAUTY,FB24-TADD HOTEL 100% Supply of 20 Nos. Door Hanger Maintenac,,,,,7
AHSANT ART AND BEAUTY,PCH - Jewelry Tray Brand Compliance,,,,,7
AIRSCOPE TECH FZCO,Arabian Ranches 1 - LIDAR Test - End User: Arshad Vezhappilly Abdulmajeed -  04 367 5640,,,,,7
AIWAEN INNOVATIVE ENGINEERING EQUIPMENT TRADING,Dubai Aquarium  - ORP Water Quality Analyzer Installation at Aquarium LSS Plantroom,,,,,9
AJMS GLOBAL CONSULTING LLC,1. Review of IA Charter 2. Review of Audit Committee Charter,,,,,7
AJMS GLOBAL CONSULTING LLC,Development of a compliance framework - Tentative timeline - 4-5 weeks,,,,,7
AJMS GLOBAL CONSULTING LLC,One Compliance Officer full time secondment - 3 months. Extendable by 6 months.,,,,,7
AKI FITNESS GENERAL TRADING ( BRANCH OF AL KHAYYAT INVESTMENTS,Supply and installation of Gym Equipment,,,,,29
AKI FITNESS GENERAL TRADING ( BRANCH OF AL KHAYYAT INVESTMENTS,Supply and installation of Stairs machine at the gym of Burj Vista,,,,,29
AL ABBAR ALUMINIUM,EPS - Replacement of Broken Glass at 3BK Terrace | End User: Genelyn Canson - 04 888 8837,,,,,43
AL ADHWA AL THALATHA ELECT WARE TR,FB24- ASV HOTEL 100% supply of female spa lounge area new fl,,,,,43
AL ADHWA AL THALATHA ELECT WARE TR,FB24- ASV HOTEL 100% Water splash lights fixing works,,,,,43
AL ADHWA AL THALATHA ELECT WARE TR,FB24- ASV HOTEL 100% Water splash lights fixing works,,,,,43
AL ADHWA AL THALATHA ELECT WARE TR,FB24- POT HOTEL 100% Supply of festive light at Palace Downt,,,,,43
AL ADHWA AL THALATHA ELECT WARE TR,FB24-TADD HOTEL 100% Supply of Pot Light Battery with one ye,,,,,43
AL ADHWA AL THALATHA ELECT WARE TR,FB25-TADD HOTEL 100% Rectification of 07 Number waterproof c,,,,,43
AL ADHWA AL THALATHA ELECT WARE TR,ONE OFF JOB-RBL- RES 100% Supply of Emergency Exit Light Tra,,,,,43
AL ADHWA AL THALATHA ELECT WARE TR,ONE OFF JOB-RBL- RES 100% Supply of Spotlights for the Guest,,,,,43
AL ADHWA AL THALATHA ELECT WARE TR,ONE OFF JOB-RBL- RES-52.01% HOT-38.38% RET-3.01% P-6.60% REP,,,,,43
AL ADHWA AL THALATHA ELECT WARE TR,ONE OFF JOB-RBL-RES-52.01% HOT-38.38% RET-3.01% P-6.60% Repl,,,,,43
AL ADHWA AL THALATHA ELECT WARE TR,ONE OFF JOB-RBL-RES-52.01% HOT-38.38% RET-3.01% P-6.60% Stai,,,,,43
AL AHRAR HOTEL SUPPLIES,Gastronome Pans,,,,,43
AL AHRAR HOTEL SUPPLIES,Gastronome Pans,,,,,43
AL AHRAR HOTEL SUPPLIES,Gastronome Pans,,,,,43
AL AHRAR HOTEL SUPPLIES,Tea Pot,,,,,43
AL AIN FOOD & BEVERAGES PJSC,Al Ain Green Water,,,,,43
AL AIN FOOD & BEVERAGES PJSC,Al Ain Green Water bottles,,,,,43
AL AIN FOOD & BEVERAGES PJSC,Mineral Water 500ML Vida Logo in Vida Residence Downtown,,,,,43
AL AIN FOOD & BEVERAGES PJSC,Mineral Water 500ML Vida Logo in Vida Residence Downtown,,,,,43
AL AIN FOOD & BEVERAGES PJSC,RCH - Address Logo bottled water,,,,,43
AL AIN FOOD & BEVERAGES PJSC,Sustainable water December 2024,,,,,43
AL AIN FOOD & BEVERAGES PJSC,Water Glass Bottle for Guest Rooms-HSK-Hotel,,,,,43
AL AKHA SILK SCREEN,butter paper,,,,,43
AL AKHA SILK SCREEN,order taking dairies,,,,,43
AL AKHA SILK SCREEN,order taking dairies,,,,,43
AL AMAN ADV GIFTS TR,Embroidery on Bathrobe - HSK - Hotel,,,,,43
AL AMAN ADV GIFTS TR,Spa Winter Jacket 2024,,,,,43
AL AMAN ADV GIFTS TR,Supply of additional name badge for staff - Dubai mall guest service (Ref PO # TDMPO205027_1),,,,,43
AL AMAN ADV GIFTS TR,Supply of EFM-MC Uniform. Contact Kara 043673349,,,,,43
AL AMAN ADV GIFTS TR,The Restaurant Winter Jacket,,,,,43
AL AMAN ADV GIFTS TR,Uniform - Winter Jackets,,,,,43
AL AMAN ADV GIFTS TR,Winter Jacket Recreation 2024,,,,,43
AL AMIR HOME TECHNICAL SERVICES,OWNER's PO-Various maintenance works-APT#T2-5002-Address Dubai Mall (MRW-3720772) Ref:- TP051220241,,,,,1
AL ARABIA FOR SAFETY & SECURITY,DHER Nursery -FFS (Fire Fighting system) November PPM findings.,,,,,9
AL ARABIA FOR SAFETY & SECURITY,ELE-091-2024 Fountain Control Room - Installation of Fire Suppression Control Panel at Dubai Mall roof top,,,,,9
AL ARABIA FOR SAFETY & SECURITY,Hydrotesting-Reel Cinemas,,,,,9
AL ARABIA FOR SAFETY & SECURITY,Renewal of Annual Maintenance Contract of FM200 Systems,,,,,9
AL ARABIA FOR SAFETY & SECURITY,Supply of concealed Sprinkler Cover.,,,,,9
AL ARABIA FOR SAFETY & SECURITY,TDM :FM Cinema and China town parking -  2.5 Landing Hose supply and installation -Harish ELE-046-2024,,,,,9
AL ARABIA FOR SAFETY & SECURITY LLC,ONE OFF JOB24-RCH-MF Supply of materials for the fire alarm,,,,,9
AL ASHI ELECTRICAL TRADING,Batteries,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 13A WP DOUBLE SOCKET MKK56482,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 BLACK CEMENT 50KG,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 BOX FILE ALBA RADO,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 COOLING FAN 120*120*38MM,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 ELEC CONTACTOR SCHNEIDER LC1D12 230V W,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 FREEZER LIGHT MILANO 40W IP65,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 GAS R290 5KG,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 GROUT ULTRA COLOR PLUS 113,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 HVAC COPPER PIPE CUTTER,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 INSECT KILLER LAMP 30W 2FT BL368,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 LED DRIVER MEANWELL LPV,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 LED STRING LIGHT WARM WHITE 50 MTR,,,,,35
AL ASHI ELECTRICAL TRADING,"ENG-Dec 24 MASKING TAPE 1""",,,,,35
AL ASHI ELECTRICAL TRADING,"ENG-Dec 24 MASKING TAPE 2"" (24PCS/BOX)",,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 SPRAY PAINT GOLD ASMACO,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 Surface Switch box (6”*3”) WHITE (10pcs/box),,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 TILE GLUE 20KG,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 UNDERWATER MAGIC SILICONE GLUE,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Dec 24 WATER TESTING BOTTLE 10ML,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-DEC- Tester and Insullation Tape,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-DEC-Audio Video Connectors,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-DEC-Capacitor 50 mfd,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-DEC-Electrical material  MCB/ SOCKET  DC drivwer,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-DEC-JOTUN JOTASHIELD COLOURLAST TOP COAT MATT,,,,,35
AL ASHI ELECTRICAL TRADING,Eng-Dec-Painting Material,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-DEC-PVC BOX FOR ELECTRICAL SOCKET,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-DEC-WC SHATTAF FULL SET GROHE,,,,,35
AL ASHI ELECTRICAL TRADING,ENG-Nov 24 JOTUN 10341 LIMESTONE FENOMASTIC SMOOTH SILK,,,,,35
AL ASHI ELECTRICAL TRADING,Fairy Lights,,,,,35
AL BARIQ EQUIPMENT,ADO-Apartment Cleaning Equipment-Dec 2024,,,,,43
AL BARIQ EQUIPMENT,PLASTIC FLOOR SQUEEGEE- BLACK RUBBER - 45CM- DARK BLUE,,,,,43
AL BARIQ EQUIPMENT,RDO-Common Area Rubber Boots,,,,,43
AL BARIQ EQUIPMENT,Supply of cleaning equipments for Ala carte,,,,,43
AL BAYADER INTERNATIONAL,900 PAX Take Away BOX,,,,,8
AL BAYADER INTERNATIONAL,AEC-GI TAKEAWAY CUTLERIES,,,,,8
AL BAYADER INTERNATIONAL,Crystal Mini Round Cup FOR CHRISTMAS,,,,,8
AL BAYADER INTERNATIONAL,ewaan / Takeaway bags,,,,,8
AL BAYADER INTERNATIONAL,F+B IRD Chopsticks (Al Bayader),,,,,8
AL BAYADER INTERNATIONAL,General,,,,,8
AL BAYADER INTERNATIONAL,general item,,,,,8
AL BAYADER INTERNATIONAL,IRD TAKE AWAY BAGS,,,,,8
AL BAYADER INTERNATIONAL,kitchen items,,,,,8
AL BAYADER INTERNATIONAL,Kitchen orders - Take away,,,,,8
AL BAYADER INTERNATIONAL,Kitchen Take Away BOX,,,,,8
AL BAYADER INTERNATIONAL,Kitchen Take Away BOX,,,,,8
AL BAYADER INTERNATIONAL,Kitchen-Turley take away,,,,,8
AL BAYADER INTERNATIONAL,Pizza box For Take Away,,,,,8
AL BAYADER INTERNATIONAL,Takeaway Bags,,,,,8
AL BAYADER INTERNATIONAL,takeaway bags for opera,,,,,8
AL BAYADER INTERNATIONAL,Thiptara Takeaway bag,,,,,8
AL BAYADER INTERNATIONAL,Turkey Container TAKE AWAY,,,,,8
AL BAYADER INTERNATIONAL,Wet Wipes,,,,,8
AL BOOM MARINE SERVICES YACHTS & BOATS RENTAL,DM FS Bauer Fire Station's Breathing Air Compressor Maintenance and Servicing,,,,,43
AL BOOM MARINE SERVICES YACHTS & BOATS RENTAL,Dubai Aquarium - Heavy Duty Hanger for Penguin Jackets,,,,,43
AL BORJ PLASTIC INDUSTRIES,ADM- LAUNDRY SUPPLIES,,,,,43
AL BORJ PLASTIC INDUSTRIES,black Hanger for guest,,,,,43
AL BORJ PLASTIC INDUSTRIES,DBD-LINEN BIO CLEAR PACKING BAG,,,,,43
AL BORJ PLASTIC INDUSTRIES,Garbage Bags HD Bio/ LD Ice bags,,,,,43
AL BORJ PLASTIC INDUSTRIES,Plasric Bags for Disposal,,,,,43
AL BORJ PLASTIC INDUSTRIES,Plastic Bags for Locker Room,,,,,43
AL BORJ PLASTIC INDUSTRIES,Plastic roll for the Guest laundry,,,,,43
AL DIYAFA HOTEL & CATERING,Chaffing Dish Spraes,,,,,39
AL DIYAFA HOTEL & CATERING,LAVA POT Rectangular Dish,,,,,39
AL ENAYA WIPES PACKAGING LLC,Lounge Wet Wipes,,,,,43
AL FUTTAIM ELECTRONICS COMPANY LLC,"OWNER's PO-Supply and installation of living room LG 55"" UHD commercial (Hotel) LED TV with wall mount-APT#T2-5002-Address Dubai Mall (MRW-3742860) Ref:- AFE-EMAAR 17122024",,,,,32
AL FUTTAIM ELECTRONICS COMPANY LLC,"SA 6909 - TV 50UR762H - LG 50"" UHD COMMERCIAL",,,,,32
AL FUTTAIM TRADING COMPANY,Ikea Furniture,,,,,32
AL GURG UNILEVER,SUPPLY OF AL GURG ICE CREAM FOR RC TDM CONTACT LYKA 044491942,,,,,43
AL GURG UNILEVER,SUPPLY OF AL GURG ICE CREAM FOR RC TDM CONTACT LYKA 044491942,,,,,43
AL HANAN IND,operating supplies,,,,,43
AL HAYAT AL JAMEELA TECHNICAL SERVICES,FB24- ASV HOTEL 100% Supply and installation of wheel stoppe,,,,,43
AL HAYAT AL JAMEELA TECHNICAL SERVICES,FB24-Supply Of Customized White Spray For Room Care Program,,,,,43
AL HAYAT AL JAMEELA TECHNICAL SERVICES,OWNER's PO-Replacement of Damaged Glass Shelf in First Bedroom inside Vanity-APT#T1-3605-Address Sky View(MRW-3640513) Ref:- EMAAR-AHAJ/ 2024100327/2024,,,,,43
AL HAYAT AL JAMEELA TECHNICAL SERVICES,OWNER's PO-Supply & fixing of child lock in master bedroom balcony door - APT#T1-2805-Address Sky View(MRW-3697681) Ref:-AHAJ/ 2024100347/2024,,,,,43
AL HAYAT AL JAMEELA TECHNICAL SERVICES,OWNER's PO-Supply and installation of convex traffic safety mirror-APT#T1-4405-Address Sky Views (MRW-3721305) Ref:- AHAJ/ 2024100300/2024,,,,,43
AL INSHIRAH TRADING CO LLC,AMAL- R301 ULTRA ROBOT COUPE SLICING BLADE,,,,,29
AL INSHIRAH TRADING CO LLC,Capex iMemo­544708Supply and Installation of Kitchen Equipme,,,,,29
AL INSHIRAH TRADING CO LLC,ENG-DEC-One Time Inspection and Repair Charge for Walkin Fre,,,,,29
AL INSHIRAH TRADING CO LLC,FA - ATM CUL CHOCOLATE TEMPERING & COOLING MACHINE,,,,,29
AL INSHIRAH TRADING CO LLC,FB-AHD 100%Supply & Installation of Spare Parts for the Bake,,,,,29
AL INSHIRAH TRADING CO LLC,Supply and Installation of Cobra Insect Killer Bulb for RC Springs. Service Report No: 22576. Contact Lyka 044491942,,,,,29
AL INSHIRAH TRADING CO LLC,Supply and Installation of Insect Killer Bulb & Glue Boards  for RC Springs. Service Report No: 22676. Contact Lyka 044491942,,,,,29
AL JABER NOVELTY STORE,Dubai Opera Merchandise 2024/2025 season pashmina shawls second order,,,,,43
AL LAITH PAINTING WORKS,"TDM : FM Supply and apply for ceiling paint for Gallerias 1,2 & 3  SOW-237-2024",,,,,41
AL LAITH PROJECTS SERVICES L.L.C,"NYE25 - ESG - Supply, Fixing and Dismantling of Temporary Gates, Archways & Signage Towers.",,,,,43
AL LAITH PROJECTS SERVICES L.L.C,NYE25 - Scaffolding and Heras Fencing at the OB Truck,,,,,43
AL MABIA SERVICES LLC,al mabia casual,,,,,43
AL MABIA SERVICES LLC,al mabia casual jan 2025,,,,,43
AL MAHA CATERING,NYE2025-ESG-F&B Catering in DTCC 26.12.2024 to 01.01.2025,,,,,39
AL MAQAM MEDICAL SUPPLIES,AFR Clinic Supplies Dec 2024 Maqam,,,,,43
AL MAQAM MEDICAL SUPPLIES,First Aid Supplies - RVD,,,,,43
AL MAQAM MEDICAL SUPPLIES,First Aid Supplies AED - AHD,,,,,43
AL MAQAM MEDICAL SUPPLIES,First Aid Supplies AED - ASV,,,,,43
AL MAQAM MEDICAL SUPPLIES,First Aid Supplies AED - POT,,,,,43
AL MAQAM MEDICAL SUPPLIES,First Aid Supplies AED - TAF,,,,,43
AL MAQAM MEDICAL SUPPLIES,First Aid Supplies AED - VMC,,,,,43
AL MARRJAN HOTEL SUPPLIES - L.L.C,PIZZA CUTTER FOR KITCHEN,,,,,43
AL MUHEEB DIESEL TRADING,"Supply for Diesel for DWC Show villa - November 2024, Emaar South",,,,,29
AL MUSBAH GRAPHICS,ENG-Dec 24 PRIVATE BEACH ACCESS Signage,,,,,43
AL MUSBAH GRAPHICS,FB24-MS V-17559-008 - Emaar Logo | Rectification of Emaar Lo,,,,,43
AL MUSBAH GRAPHICS,FB24-TADD HOTEL 100% Supply of Pot Light Battery with one ye,,,,,43
AL MUSBAH GRAPHICS,FB-AHD 100% Fabrication and Supply of Guest room Glass signa,,,,,43
AL MUSBAH GRAPHICS,FB-TAF-100% HOTEL MS V-18467-059 Fabrication  Supply and ins,,,,,43
AL MUSBAH GRAPHICS,ONE OFF JOB-RBL- RES 100 % Printing & Supply of PPM Stickers,,,,,43
AL MUSBAH GRAPHICS,ONE OFF JOB-RBL- RES-52.01% HOT-38.38% RET-3.01% P-6.60% S,,,,,43
AL MUSHEER VENDING LLC,Pantry Supplies for December 2024,,,,,43
AL MUSHEER VENDING LLC,SUPPLY OF SUGAR SACHET FOR RC TDM. CONTACT LYKA 044491942,,,,,43
AL MUTARIF OFFICE AND EQUIP STATIONERY,Honour Boards and Locker Room Metal Plates,,,,,7
AL MUTARIF OFFICE AND EQUIP STATIONERY,Name Plates for Locker Room,,,,,7
AL NAWIRA TEXTILE & READYMADE GARMENTS TRADING,Face Towel,,,,,29
AL NAWIRA TEXTILE & READYMADE GARMENTS TRADING,Face Towels for Operations,,,,,29
AL NAWIRA TEXTILE & READYMADE GARMENTS TRADING,Face Towels for Operations,,,,,29
AL NOOR FIBRE GLASS COMPANY,Dubai Aquarium - GRP Strips for Shark Week Silicone Sealant repair works,,,,,32
AL NOOR FIBRE GLASS COMPANY,Dubai Aquarium - Parrot FRP/GRP Stands,,,,,32
AL QASR AL THAHABI FLOWERS,Painting of FAE Planters adding new gravel on the top,,,,,43
AL QASR AL THAHABI FLOWERS,Supply and Installation of Artificial Olive Plants in Promenade KFC,,,,,43
AL QASR AL THAHABI FLOWERS,TDM - OPERATIONS - BIG ARTIFICIAL PLANT REFURBISHMENT,,,,,43
AL QASR AL THAHABI FLOWERS,TDM - OPERATIONS - FAE BIG OLIVE TREES REFURBISHMENT,,,,,43
AL QASR AL THAHABI FLOWERS,TDM - OPERATIONS - FAE PARKING DOOR EXIT OLIVE TREE,,,,,43
AL QASR AL THAHABI FLOWERS,TDM - OPERATIONS - SUPPLY AND INSTALLATION ARTIFICIAL OLIVE TREES,,,,,43
AL QASR AL THAHABI FLOWERS,TDM OPERATIONS - FAE Artificial Planters,,,,,43
AL QASR AL THAHABI FLOWERS,TDM OPERATIONS - FAE Big Artificial Olive Tree,,,,,43
AL QASR AL THAHABI FLOWERS,TDM OPERATIONS - OUTDOOR ARTIFIAL OLIVE TREE,,,,,43
AL QOWS AL ANEEQ GENTS TAILORING EMBROIDERY WORKSHOP L.L.C.,RSV | Uniform - Kyaw Zin,,,,,47
AL QOWS AL ANEEQ GENTS TAILORING EMBROIDERY WORKSHOP L.L.C.,Supply of Uniform fo  HK staff,,,,,47
AL QOWS AL ANEEQ GENTS TAILORING EMBROIDERY WORKSHOP L.L.C.,Supply of Uniform for laundry staff,,,,,47
AL QOWS AL ANEEQ GENTS TAILORING EMBROIDERY WORKSHOP L.L.C.,Supply of uniform for staff-TAS,,,,,47
AL QOWS AL ANEEQ GENTS TAILORING EMBROIDERY WORKSHOP L.L.C.,UNIFORMS FOR NEW JOINER,,,,,43
AL QUTBI BUILDING MATERIALS,Disposable Gloves & Mask,,,,,0
AL QUTBI BUILDING MATERIALS,"ONE-OFF JOB -DHG-Replace Vacuum Pump for Ac Maintenance at Dubai Hills Golf Club |end user - Binoji Scariah, bscariah@emaar.ae Contact - 0543058031",,,,,0
AL QUTBI BUILDING MATERIALS,PITBULL Safety Shoes for Agronomy team,,,,,0
AL RABEE REFRIGERATED TRANSPORT L.L.C,Truck for hills  events,,,,,43
AL RABEE REFRIGERATED TRANSPORT L.L.C,Truck Rental-Dubai Hill Sales Center,,,,,43
AL RABEE REFRIGERATED TRANSPORT L.L.C,Truck Rental-Dubai MALL,,,,,43
AL RABEE REFRIGERATED TRANSPORT L.L.C,Truck Rental-Vida Hills to Vida Marina,,,,,43
AL RABEE REFRIGERATED TRANSPORT L.L.C,Truck Rental-Vida Hills to Vida Marina,,,,,43
AL RAEA METAL CONTRACTING LLC,Dubai Aquarium - Replacement of 17 Years old Metal Walkway Platform,,,,,44
AL RAEA METAL CONTRACTING LLC,ELE-092-2024 - Supply and installation of SS Floor box Phase 2,,,,,44
AL RAEA METAL CONTRACTING LLC,Sofa and table damages (MS Issue) rectification,,,,,44
AL RAEA METAL CONTRACTING LLC,Supply of spare fire rated protection pads for service lift,,,,,44
AL RAFIAH TECHNICAL SERVICES,SA 3407 living room wallpaper mold rectification,,,,,1
AL RAFIAH TECHNICAL SERVICES,SA 4807 Wall MOLD Work Living Room,,,,,1
AL RAFIAH TECHNICAL SERVICES,SA 5705 Wall mold rectification only wall base and paint,,,,,1
AL RAFIAH TECHNICAL SERVICES,SA 6006 - bathtub and shower area maiteance works,,,,,1
AL RAFIAH TECHNICAL SERVICES,SA 6303 Wallpaper Work MBR,,,,,1
AL RAFIAH TECHNICAL SERVICES,SA 6507 TV CONSUL REPOLISH,,,,,1
AL RAHEEB GARDENING WORKS,ENG-Dec 24 PFR Landscape Contract 2024,,,,,41
AL RAHEEB GARDENING WORKS,ENG-Dec 24 SUPPLY AND INSTALLATION OF PLANTS,,,,,41
AL RAHEEB GARDENING WORKS,ENG-DEC-PVC ELBOW,,,,,41
AL REEM SAFETY SYSTEMS LLC,Non Comprehensive AMC for Fire Fighting and Fire Alarm Equipment from 01 Jan 2025 to 31 Dec 2027 at Dubai Creek Harbour Master Community Previous LPO DCHMCLPO 253 End User Pragheesh Sreenivasan 0552712069,,,,,9
AL SABEEL ELECTROMECHANICAL MACHINES REPAIRING SHJ BR SOLE PROPRIETORSHIP L.L.C,ENG Dec-24 Guest rooms FCU motor rewinding work,,,,,43
AL SATAH GLASS & ALUMINIUM INSTALLATION & MAINTENANCE LLC,Hotel Guest Room 1304 glass Replacement,,,,,48
AL SATAH GLASS & ALUMINIUM INSTALLATION & MAINTENANCE LLC,SA 4008 Balcony door rectification,,,,,48
AL SATAH GLASS & ALUMINIUM INSTALLATION & MAINTENANCE LLC,SA 5901 Balcony Door Works,,,,,48
